5	1	KOUQ	2.5549	1.0922	0.90628	0.00676	
10	1	KOUQ	2.5574	1.1017	0.8943	1e-05	
15	1	KOUQ	2.5671	1.1023	0.89108	0	
20	1	KOUQ	2.5793	1.1042	0.88811	0	
25	1	KOUQ	2.5809	1.1019	0.88789	0	
30	1	KOUQ	2.5959	1.1007	0.88844	0	
35	1	KOUQ	2.6105	1.1021	0.88742	0	
40	1	KOUQ	2.6297	1.1035	0.88741	0	
45	1	KOUQ	2.6402	1.1019	0.88752	0	
50	1	KOUQ	2.6557	1.1017	0.88697	0	
