5	0.5	KOUQ	1.3629	0.59664	0.4954	0	
10	0.5	KOUQ	1.3834	0.61033	0.4955	0	
15	0.5	KOUQ	1.393	0.61828	0.49338	0	
20	0.5	KOUQ	1.3906	0.61818	0.49269	0	
25	0.5	KOUQ	1.3957	0.62109	0.49203	0	
30	0.5	KOUQ	1.4	0.62403	0.49248	0	
35	0.5	KOUQ	1.4039	0.6266	0.49276	0	
40	0.5	KOUQ	1.4024	0.62636	0.49299	0	
45	0.5	KOUQ	1.4036	0.62703	0.49238	0	
50	0.5	KOUQ	1.4061	0.62924	0.49183	0	
