5	0.5	ISLIP	1.9024	1.5235	0.50278	
10	0.5	ISLIP	2.132	1.8341	0.50212	
15	0.5	ISLIP	2.3136	2.1762	0.49942	
20	0.5	ISLIP	2.3412	2.1892	0.49917	
25	0.5	ISLIP	2.3849	2.2701	0.49916	
30	0.5	ISLIP	2.4016	2.3055	0.5	
35	0.5	ISLIP	2.4637	2.3983	0.49886	
40	0.5	ISLIP	2.4671	2.4056	0.49914	
45	0.5	ISLIP	2.4675	2.3944	0.50055	
50	0.5	ISLIP	2.4544	2.3919	0.49906	
