5	0.5	KOUQ	1.3767	0.64437	0.49784	0.00038	
10	0.5	KOUQ	1.4205	0.68838	0.49746	0	
15	0.5	KOUQ	1.4319	0.69718	0.49737	0	
20	0.5	KOUQ	1.4405	0.70632	0.49757	0	
25	0.5	KOUQ	1.4506	0.71708	0.49729	0	
30	0.5	KOUQ	1.4509	0.71452	0.49724	0	
35	0.5	KOUQ	1.4558	0.71816	0.49725	0	
40	0.5	KOUQ	1.4526	0.7192	0.49705	0	
45	0.5	KOUQ	1.4592	0.72316	0.49692	0	
50	0.5	KOUQ	1.456	0.72123	0.49655	0	
