5	0.5	KOUQ	1.2537	0.43514	0.48084	0	
10	0.5	KOUQ	1.2653	0.44147	0.47781	0	
15	0.5	KOUQ	1.2675	0.44264	0.47693	0	
20	0.5	KOUQ	1.2677	0.44274	0.47497	0	
25	0.5	KOUQ	1.2722	0.44511	0.47406	0	
30	0.5	KOUQ	1.2712	0.44457	0.47367	0	
35	0.5	KOUQ	1.2712	0.44458	0.47342	0	
40	0.5	KOUQ	1.2715	0.44475	0.47335	0	
45	0.5	KOUQ	1.271	0.44448	0.47287	0	
50	0.5	KOUQ	1.2721	0.44505	0.47283	0	
