5	1	INQ	6.2524	2.1719	0.63924	
10	1	INQ	6.5235	2.478	0.61276	
15	1	INQ	6.6225	2.6153	0.60359	
20	1	INQ	6.6837	2.6768	0.59801	
25	1	INQ	6.7076	2.6942	0.59587	
30	1	INQ	6.7533	2.765	0.59183	
35	1	INQ	6.7264	2.7124	0.59423	
40	1	INQ	6.7375	2.7404	0.59326	
45	1	INQ	6.7477	2.7361	0.59236	
50	1	INQ	6.7778	2.7801	0.58971	
