5	0.5	KOUQ	1.3772	0.64006	0.49978	0	
10	0.5	KOUQ	1.4269	0.68987	0.49881	0	
15	0.5	KOUQ	1.4409	0.70705	0.49805	0	
20	0.5	KOUQ	1.4428	0.70793	0.49819	0	
25	0.5	KOUQ	1.4573	0.72377	0.49832	0	
30	0.5	KOUQ	1.4577	0.72298	0.49875	0	
35	0.5	KOUQ	1.4581	0.72388	0.49855	0	
40	0.5	KOUQ	1.4558	0.72129	0.49813	0	
45	0.5	KOUQ	1.4577	0.72132	0.49727	0	
50	0.5	KOUQ	1.4578	0.72288	0.49724	0	
