5	0.5	KOUQ	1.3513	0.58457	0.49434	2e-05	
10	0.5	KOUQ	1.3866	0.61407	0.49208	0	
15	0.5	KOUQ	1.391	0.61702	0.49317	0	
20	0.5	KOUQ	1.397	0.62142	0.49142	0	
25	0.5	KOUQ	1.3989	0.62394	0.49191	0	
30	0.5	KOUQ	1.4009	0.62446	0.49054	0	
35	0.5	KOUQ	1.4031	0.62538	0.48947	0	
40	0.5	KOUQ	1.4031	0.62661	0.48875	0	
45	0.5	KOUQ	1.4031	0.62642	0.48862	0	
50	0.5	KOUQ	1.4047	0.62716	0.48777	0	
