5	1	KOUQ	1.5501	0.49749	0.818	0.00024	
10	1	KOUQ	1.5374	0.4986	0.80078	0	
15	1	KOUQ	1.5353	0.49875	0.79519	0	
20	1	KOUQ	1.5363	0.49868	0.79311	0	
25	1	KOUQ	1.5344	0.49882	0.79108	0	
30	1	KOUQ	1.535	0.49878	0.79179	0	
35	1	KOUQ	1.5349	0.49878	0.78972	0	
40	1	KOUQ	1.5331	0.4989	0.7901	0	
45	1	KOUQ	1.5321	0.49897	0.78923	0	
50	1	KOUQ	1.532	0.49898	0.78848	0	
