5	1	ISLIP	5.5022	4.21	0.7261	
10	1	ISLIP	5.9947	5.5678	0.66665	
15	1	ISLIP	6.2057	6.2895	0.64407	
20	1	ISLIP	6.2601	6.4348	0.63831	
25	1	ISLIP	6.3251	6.6188	0.63176	
30	1	ISLIP	6.3799	6.678	0.62636	
35	1	ISLIP	6.4008	6.7502	0.62432	
40	1	ISLIP	6.4381	6.8015	0.62066	
45	1	ISLIP	6.4468	6.8547	0.61981	
50	1	ISLIP	6.4566	6.824	0.619	
