5	1	INQ	3.1266	1.5552	0.63942	
10	1	INQ	3.285	1.7747	0.60861	
15	1	INQ	3.3137	1.8221	0.60339	
20	1	INQ	3.3407	1.883	0.59846	
25	1	INQ	3.3541	1.9074	0.59612	
30	1	INQ	3.366	1.9289	0.59402	
35	1	INQ	3.3691	1.9407	0.59347	
40	1	INQ	3.3783	1.9507	0.59176	
45	1	INQ	3.386	1.9652	0.59047	
50	1	INQ	3.3894	1.9766	0.58988	
