5	1	KOUQ	2.0509	0.80446	0.8748	0.00634	
10	1	KOUQ	2.0579	0.80619	0.8637	1e-05	
15	1	KOUQ	2.0681	0.80732	0.85863	0	
20	1	KOUQ	2.0745	0.80662	0.85695	0	
25	1	KOUQ	2.0819	0.80784	0.85481	0	
30	1	KOUQ	2.0953	0.80744	0.85445	0	
35	1	KOUQ	2.1022	0.80806	0.85367	0	
40	1	KOUQ	2.1127	0.80828	0.85259	0	
45	1	KOUQ	2.1314	0.80756	0.85242	0	
50	1	KOUQ	2.1489	0.8073	0.85259	0	
