5	0.5	ISLIP	1.8519	1.4353	0.50208	
10	0.5	ISLIP	2.0678	1.7655	0.49797	
15	0.5	ISLIP	2.2094	2.0019	0.49705	
20	0.5	ISLIP	2.218	1.988	0.49789	
25	0.5	ISLIP	2.2735	2.0581	0.4977	
30	0.5	ISLIP	2.2614	2.0605	0.49544	
35	0.5	ISLIP	2.3148	2.1523	0.49563	
40	0.5	ISLIP	2.2977	2.1497	0.49548	
45	0.5	ISLIP	2.3024	2.1088	0.49475	
50	0.5	ISLIP	2.3415	2.2007	0.49468	
