5	0.5	KOUQ	1.392	0.6589	0.49926	0	
10	0.5	KOUQ	1.4275	0.6988	0.49799	0	
15	0.5	KOUQ	1.4437	0.7065	0.4978	0	
20	0.5	KOUQ	1.4466	0.71006	0.49748	0	
25	0.5	KOUQ	1.4477	0.71487	0.4977	0	
30	0.5	KOUQ	1.4582	0.72317	0.49768	0	
35	0.5	KOUQ	1.462	0.72901	0.49746	0	
40	0.5	KOUQ	1.4593	0.72238	0.49729	0	
45	0.5	KOUQ	1.46	0.72526	0.49653	0	
50	0.5	KOUQ	1.4611	0.72628	0.49609	0	
