5	0.5	INQ	1.9726	1.4078	0.49708	
10	0.5	INQ	2.2676	1.7542	0.49344	
15	0.5	INQ	2.3458	1.8019	0.49338	
20	0.5	INQ	2.4198	1.8593	0.49226	
25	0.5	INQ	2.4174	1.8904	0.49095	
30	0.5	INQ	2.4778	1.9408	0.49051	
35	0.5	INQ	2.4802	1.927	0.49042	
40	0.5	INQ	2.4927	1.9453	0.49011	
45	0.5	INQ	2.4812	1.9334	0.49054	
50	0.5	INQ	2.5232	1.9774	0.48998	
