5	0.5	INQ	1.6219	0.9943	0.47304	
10	0.5	INQ	1.7221	1.1198	0.47101	
15	0.5	INQ	1.7824	1.1957	0.46797	
20	0.5	INQ	1.7987	1.2193	0.46759	
25	0.5	INQ	1.8076	1.2322	0.4665	
30	0.5	INQ	1.8197	1.256	0.46742	
35	0.5	INQ	1.8338	1.2796	0.46644	
40	0.5	INQ	1.8359	1.2854	0.46583	
45	0.5	INQ	1.8303	1.2653	0.46592	
50	0.5	INQ	1.839	1.2785	0.46631	
