5	1	ISLIP	2.9376	2.1225	0.68066	
10	1	ISLIP	3.1208	2.6644	0.64053	
15	1	ISLIP	3.1771	2.8314	0.62931	
20	1	ISLIP	3.2109	2.8973	0.62265	
25	1	ISLIP	3.2348	2.9515	0.61806	
30	1	ISLIP	3.2523	3.0614	0.61476	
35	1	ISLIP	3.2526	3.0466	0.61465	
40	1	ISLIP	3.2666	3.0651	0.61201	
45	1	ISLIP	3.273	3.1055	0.61086	
50	1	ISLIP	3.2743	3.0988	0.61058	
