5	0.5	KOUQ	1.25	0.43302	0.48014	0.00048	
10	0.5	KOUQ	1.262	0.43972	0.47754	0	
15	0.5	KOUQ	1.2693	0.44358	0.47564	0	
20	0.5	KOUQ	1.2699	0.4439	0.47473	0	
25	0.5	KOUQ	1.2721	0.44506	0.47404	0	
30	0.5	KOUQ	1.2704	0.44416	0.47409	0	
35	0.5	KOUQ	1.2719	0.44495	0.47354	0	
40	0.5	KOUQ	1.2724	0.4452	0.4734	0	
45	0.5	KOUQ	1.2716	0.44479	0.4724	0	
50	0.5	KOUQ	1.2719	0.44495	0.47213	0	
