5	1	KOUQ	2.0713	0.80366	0.87484	0.00028	
10	1	KOUQ	2.0562	0.80755	0.86242	0	
15	1	KOUQ	2.0515	0.80727	0.85768	0	
20	1	KOUQ	2.0542	0.80664	0.8564	0	
25	1	KOUQ	2.0514	0.8076	0.85394	0	
30	1	KOUQ	2.0507	0.80765	0.85398	0	
35	1	KOUQ	2.0504	0.80718	0.85385	0	
40	1	KOUQ	2.0521	0.80776	0.85297	0	
45	1	KOUQ	2.0483	0.80792	0.85269	0	
50	1	KOUQ	2.0492	0.8073	0.85263	0	
