5	1	ISLIP	4.2571	3.2547	0.70432	
10	1	ISLIP	4.5643	4.0955	0.65689	
15	1	ISLIP	4.6928	4.5524	0.63889	
20	1	ISLIP	4.7444	4.6168	0.63189	
25	1	ISLIP	4.7911	4.8185	0.62567	
30	1	ISLIP	4.8144	4.8365	0.6227	
35	1	ISLIP	4.8437	4.9637	0.61886	
40	1	ISLIP	4.8499	4.9618	0.61815	
45	1	ISLIP	4.8565	4.9518	0.61729	
50	1	ISLIP	4.8764	4.9792	0.61477	
